a,b,group_a,group_b,cross_group,ols_h,int_h,ols_resid_std_ratio,int_resid_std_ratio,int_resid_inflation,int_adf_p,int_half_life
ROBOT_LAUNDRY,OXYGEN_SHAKE_GARLIC,robots,oxygen_shakes,True,-0.3972726529052271,-1,0.7873424117515837,1.2226190569687667,1.5528428784229118,0.2571322315221194,2797.9764665022835
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,galaxy_sounds,snackpacks,True,0.31402988746846816,1,0.9951320715137075,1.0181507020792349,1.023131231747474,0.2575509542462807,2433.8779876543463
PANEL_4X4,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,True,0.26879451840243,1,0.9719604454847371,1.1635637009871427,1.1971307128726303,0.25764615551727493,1925.9009092660722
SLEEP_POD_POLYESTER,PEBBLES_XS,sleep_pods,pebbles,True,-0.6024131351677746,-1,0.44948126964713975,0.7413619283123997,1.6493722394581594,0.2579247579189765,2159.0834145690824
SLEEP_POD_COTTON,TRANSLATOR_ECLIPSE_CHARCOAL,sleep_pods,translators,True,0.3515907172423962,1,0.9900298164523842,1.0235432549812102,1.0338509385999264,0.25852079037030506,3443.8166233093802
SLEEP_POD_POLYESTER,PEBBLES_L,sleep_pods,pebbles,True,0.6778916257936429,1,0.9020810780868257,0.9250954242233674,1.0255125029175334,0.25986151021234816,2747.3827488430466
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,pebbles,translators,True,0.7852956726871337,1,0.8871179175196715,0.8960478365832627,1.010066214296019,0.26010876170966235,2467.350763093805
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,True,-1.2434001934674859,-1,0.7822681627079713,0.791715615087033,1.012076999716258,0.2602691694750163,3011.264688285644
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy_sounds,snackpacks,True,1.939164310666765,2,0.6774205718975076,0.6778135351658485,1.000580087592026,0.2602834287989479,1902.7192443275328
SLEEP_POD_LAMB_WOOL,ROBOT_LAUNDRY,sleep_pods,robots,True,-0.22538213237945817,-1,0.9421788431789938,1.4880240646849066,1.5793435348900249,0.26047737804387705,2461.3304965282
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,pebbles,translators,True,0.12073778723454665,1,0.9976168912116,1.1170082962370358,1.1196766074002973,0.26061290794755376,2260.3967183714794
UV_VISOR_MAGENTA,TRANSLATOR_SPACE_GRAY,uv_visors,translators,True,-0.5022670182024586,-1,0.9113984943753505,0.9984769685364319,1.0955437985672367,0.2608563291696697,2446.7531143512997
SLEEP_POD_NYLON,SLEEP_POD_COTTON,sleep_pods,sleep_pods,False,0.22777119733798773,1,0.9176266278950169,1.6302587475579096,1.7766035749176439,0.2609975523386785,3203.0176822388207
PANEL_4X4,SNACKPACK_STRAWBERRY,panels,snackpacks,True,-0.16868256821025518,-1,0.9909560434981846,1.1913555899093593,1.202228492097129,0.26212643930524115,2454.877850782127
PEBBLES_L,SNACKPACK_STRAWBERRY,pebbles,snackpacks,True,0.5278269154115733,1,0.9512689617144496,0.9904570645560682,1.0411956075713757,0.2622726542852426,2124.2624101350234
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_2X4,translators,panels,True,0.0540150125614013,1,0.9954524886145051,1.9427278877487044,1.951602823809944,0.2624695354588753,2679.7321359233238
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,robots,translators,True,-0.6112435885351265,-1,0.8213286311906538,0.8978948906217712,1.093222440474432,0.26394805224635864,1986.7582525072219
UV_VISOR_ORANGE,OXYGEN_SHAKE_EVENING_BREATH,uv_visors,oxygen_shakes,True,0.45020446772390355,1,0.9450531824279537,1.0259210318056389,1.085569628123918,0.2644636409364076,1970.1815178944548
UV_VISOR_ORANGE,TRANSLATOR_GRAPHITE_MIST,uv_visors,translators,True,0.4710830080638092,1,0.9040649502282346,1.0235254866242736,1.1321371173231312,0.26616122274414206,2278.0500588171467
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,True,0.49440577686863385,1,0.9476407041522696,1.0023311458375865,1.0577122124932796,0.26722475867325834,2244.951987809277
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,galaxy_sounds,pebbles,True,0.3727452307359708,1,0.9530226688615464,1.0807702392778422,1.1340446293569275,0.2676705398507254,2674.2263311152597
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,True,-0.17004489110045676,-1,0.984313476761652,1.3078174289952385,1.3286594767531785,0.2682512318844973,2748.4452094801823
PEBBLES_L,PANEL_1X2,pebbles,panels,True,-0.1185392930699447,-1,0.9936669995739081,1.2982740451249306,1.3065484168052681,0.26836685944550165,2710.1048090028803
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,microchips,snackpacks,True,2.4680208345673997,2,0.8316729329242837,0.8383122284782581,1.0079830607575861,0.2685395536148242,2222.984196935575
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,microchips,snackpacks,True,2.4855807987595906,2,0.8009728830353938,0.8094674652222883,1.010605330550896,0.2687426549864081,1950.687511198253
PEBBLES_XS,OXYGEN_SHAKE_GARLIC,pebbles,oxygen_shakes,True,-1.2627772306160736,-1,0.5569992395887786,0.5831952946828348,1.0470306837643013,0.2688270723543471,2634.0720669842062
MICROCHIP_CIRCLE,TRANSLATOR_ASTRO_BLACK,microchips,translators,True,-0.04499726543973782,-1,0.9991433351219612,1.3303041601757444,1.331444762140519,0.2700612147660525,3159.077869110506
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,True,-1.1459132846381521,-1,0.923642806521611,0.9249311264504725,1.0013948248389584,0.27045799070942217,2354.8898125152145
PEBBLES_M,PEBBLES_L,pebbles,pebbles,False,0.3706791196984102,1,0.9420802405741258,1.1007891660613278,1.1684664624644723,0.27058442218379586,2110.966305803969
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,True,0.17703271820807515,1,0.9965479697423312,1.0686665609767527,1.0723684091725847,0.2708206453684254,1814.2706528676201
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_GARLIC,oxygen_shakes,oxygen_shakes,False,-0.3820254977226421,-1,0.8299043786418406,1.2260573491966587,1.477347729148185,0.27104261920082706,2988.451710002589
MICROCHIP_RECTANGLE,SNACKPACK_VANILLA,microchips,snackpacks,True,-0.5544215414248541,-1,0.9913017322931086,0.9969286597329279,1.0056763014292358,0.2720618740093852,3024.8072544169513
PEBBLES_M,UV_VISOR_YELLOW,pebbles,uv_visors,True,-0.13864429395299524,-1,0.9905110632599479,1.307722638958602,1.3202504115952574,0.27207240171034985,2838.6064863507777
PANEL_4X4,SNACKPACK_PISTACHIO,panels,snackpacks,True,0.22819443381860408,1,0.9956085240974192,1.0447430274747616,1.0493512281063342,0.27211800794419155,2502.8779332056306
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MINT,translators,oxygen_shakes,True,0.10491313392686327,1,0.9887013037318383,1.616507973279558,1.6349811284541376,0.2721724592533472,2438.804223980132
UV_VISOR_AMBER,TRANSLATOR_GRAPHITE_MIST,uv_visors,translators,True,-0.992467160949753,-1,0.8675724453601029,0.8675806564933828,1.0000094644929352,0.2723044919734794,3954.327332123083
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_SQUARE,galaxy_sounds,microchips,True,0.16516698662108828,1,0.8293963671228689,2.943024833092094,3.5483936869669295,0.27448347091956343,4031.8057431318816
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy_sounds,galaxy_sounds,False,-0.2493148592718133,-1,0.9931207044538091,1.0538482358942627,1.0611481878971118,0.2747824558895011,3770.860694201299
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,True,-0.24138490106836227,-1,0.9526245473358109,1.3495092183681088,1.416622343128002,0.27585524003094114,2813.2207888789435
TRANSLATOR_GRAPHITE_MIST,PANEL_1X4,translators,panels,True,-0.41912540004037474,-1,0.7143664351129465,1.204527432789798,1.6861478557560636,0.276410453149854,2580.9807659309085
PEBBLES_XL,UV_VISOR_RED,pebbles,uv_visors,True,1.525942251362741,2,0.8632299624114584,0.877360127051621,1.0163689459998464,0.2766589906348095,2487.7902734872723
PEBBLES_L,OXYGEN_SHAKE_CHOCOLATE,pebbles,oxygen_shakes,True,-0.15868344900227396,-1,0.9897308661742252,1.2465659285989725,1.2594999016424895,0.2769442256440219,2426.895441333791
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,True,-0.7591039887024822,-1,0.991267259917792,0.9921501825118529,1.000890700853102,0.2771406559953832,3983.6246448696115
SLEEP_POD_COTTON,UV_VISOR_AMBER,sleep_pods,uv_visors,True,-0.7393697332752058,-1,0.557250774541403,0.6294451360891018,1.1295545288512376,0.2772428834029014,2324.711624671857
SLEEP_POD_COTTON,SNACKPACK_RASPBERRY,sleep_pods,snackpacks,True,-1.0926861190577262,-1,0.9779095200073954,0.9780702458676992,1.0001643565759566,0.2772918273269235,3610.626769878403
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_VOID_BLUE,galaxy_sounds,translators,True,0.06253590645407205,1,0.993982638579548,1.9194690319684207,1.9310890929759497,0.2784926738977196,2549.2722619853953
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_2X4,galaxy_sounds,panels,True,0.453259158897502,1,0.8508776356536437,1.0609380963704582,1.246875052198835,0.27863891946898756,2229.633345444912
MICROCHIP_SQUARE,PEBBLES_L,microchips,pebbles,True,1.1888944436502724,1,0.9146468077493423,0.9168991914815168,1.0024625721241152,0.27904097688033547,3891.209692676525
SLEEP_POD_POLYESTER,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,True,-3.302104130991537,-3,0.7738625776359036,0.7760288991760428,1.0027993620608417,0.2790539388494926,2204.10929057964
SLEEP_POD_NYLON,TRANSLATOR_ASTRO_BLACK,sleep_pods,translators,True,-0.21175537933402552,-1,0.9790012996063059,1.2386565358121557,1.2652246082924172,0.27917814647218786,2754.0104445757006
PEBBLES_L,UV_VISOR_YELLOW,pebbles,uv_visors,True,0.14419140171166137,1,0.9874436219578271,1.3616665398050896,1.3789815535040695,0.27938762504288406,2711.8346015533352
PEBBLES_XL,ROBOT_LAUNDRY,pebbles,robots,True,-1.4730854899711558,-1,0.8605375890531982,0.8759491806296885,1.0179092601793802,0.2797439259035188,2912.6396402842124
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_CHOCOLATE,translators,snackpacks,True,-0.6233885486457501,-1,0.9681166665191508,0.9798736839307014,1.01214421548368,0.28110555999348563,2354.387685244659
SLEEP_POD_POLYESTER,PANEL_2X4,sleep_pods,panels,True,1.170878131611193,1,0.6600321287449556,0.6690757780274067,1.01370183190877,0.2815563995428734,2392.0379497139297
PANEL_1X4,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,True,-0.8725042710961135,-1,0.9083256275767296,0.9103795983646557,1.0022612714268624,0.28171130210073136,2954.505086753606
ROBOT_VACUUMING,PANEL_1X4,robots,panels,True,0.5141322765594964,1,0.5985109536975043,0.9650777706815177,1.6124646754072296,0.2818470673180863,2345.3465983999768
PANEL_1X2,OXYGEN_SHAKE_MINT,panels,oxygen_shakes,True,-0.444834574610382,-1,0.9236806908487546,1.040124591312724,1.1260651019531123,0.282014968449332,2730.0341428646084
SLEEP_POD_COTTON,PANEL_4X4,sleep_pods,panels,True,0.5774375596988429,1,0.954784272514251,0.9792576662159332,1.025632380430017,0.28246438189070866,3360.899227563929
ROBOT_MOPPING,OXYGEN_SHAKE_CHOCOLATE,robots,oxygen_shakes,True,0.4310141301229191,1,0.949103966646643,1.0361833836571601,1.0917490813131723,0.28296248234003096,2835.2942012737058
MICROCHIP_OVAL,UV_VISOR_RED,microchips,uv_visors,True,-2.077718799975761,-2,0.6171561019584266,0.6178575258538914,1.0011365421053748,0.28297246456392433,2179.7369301739404
SLEEP_POD_NYLON,MICROCHIP_RECTANGLE,sleep_pods,microchips,True,-0.1292373287288233,-1,0.9815816920815151,1.6187528934487327,1.6491270227504446,0.2831841693927166,3029.5441231172185
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen_shakes,True,-0.4214873912559899,-1,0.8346346108605041,1.1261262213854917,1.3492445756885894,0.2836608814394843,2333.5334224578087
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,True,-0.15769913486662335,-1,0.9936876415142302,1.1603620511913606,1.167733201776711,0.2839004471651785,4203.019582499283
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,galaxy_sounds,snackpacks,True,0.8974719302056379,1,0.9551632630883109,0.9557619739608068,1.0006268152216826,0.28395122786969007,2467.6507174487415
GALAXY_SOUNDS_SOLAR_FLAMES,PANEL_1X2,galaxy_sounds,panels,True,-0.2849817614282119,-1,0.9276442321583596,1.3185352497946217,1.4213803137941923,0.2845428040795476,2461.046857576952
PEBBLES_S,PANEL_1X4,pebbles,panels,True,0.5900979520882528,1,0.8069424856645662,0.9052507918267955,1.1218281450149032,0.2846576581745765,2551.151348644126
SLEEP_POD_POLYESTER,MICROCHIP_TRIANGLE,sleep_pods,microchips,True,-0.7364789782883815,-1,0.7783252925107341,0.8100991977674842,1.0408234263520504,0.2852054840438985,2535.0331980069273
ROBOT_IRONING,PANEL_2X2,robots,panels,True,0.761758832075703,1,0.7453431896736529,0.7739580002394691,1.0383914563952013,0.2857389497820909,2336.5121344278014
UV_VISOR_AMBER,PANEL_1X4,uv_visors,panels,True,0.8124752201710028,1,0.7334654465926681,0.7500564188177367,1.0226199779446221,0.28631890230870916,3640.7986583373927
MICROCHIP_OVAL,PEBBLES_XS,microchips,pebbles,True,0.9319006884363891,1,0.4922884853028627,0.4963807616507203,1.0083127606475297,0.2879761871317837,2368.65078920297
UV_VISOR_YELLOW,PANEL_4X4,uv_visors,panels,True,0.24764797513346432,1,0.986124693429876,1.1076037395920466,1.1231883218943133,0.2894597382201859,3059.4069622458856
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_LAMB_WOOL,galaxy_sounds,sleep_pods,True,-0.46323501416610385,-1,0.9682676806868866,1.0106441845663814,1.0437652776445383,0.28987769537231733,3052.9938136151595
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MINT,sleep_pods,oxygen_shakes,True,-0.7220364172025933,-1,0.9268956995862672,0.9380896481090986,1.012076815684686,0.29025654458315275,3565.0009791524662
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_1X2,galaxy_sounds,panels,True,-0.7954058476390867,-1,0.7903206600597534,0.8058805919446418,1.0196881249235112,0.29081886455980205,2654.4332304772697
MICROCHIP_RECTANGLE,ROBOT_IRONING,microchips,robots,True,0.664281286253416,1,0.7322147962554159,0.8090833533298589,1.1049808846632885,0.2908718253396614,2009.0772038249804
GALAXY_SOUNDS_DARK_MATTER,SLEEP_POD_POLYESTER,galaxy_sounds,sleep_pods,True,0.11097255139850672,1,0.9446669214036951,2.7925684023258293,2.9561407720049186,0.2915544771666682,3558.139829733997
PEBBLES_XL,OXYGEN_SHAKE_MORNING_BREATH,pebbles,oxygen_shakes,True,-1.159447541821006,-1,0.9047007128485538,0.9065959355985311,1.0020948615636767,0.2919139151983845,3046.812464470346
OXYGEN_SHAKE_MINT,SNACKPACK_VANILLA,oxygen_shakes,snackpacks,True,-0.7459815951755407,-1,0.9650474224049853,0.9691648148280613,1.0042665182326638,0.29221081146088584,2509.6034352500783
PEBBLES_XL,PANEL_4X4,pebbles,panels,True,-1.4453266076198998,-1,0.9283018609057057,0.9353446495731844,1.0075867441013286,0.29233912736894163,3205.1732806662867
ROBOT_MOPPING,TRANSLATOR_ASTRO_BLACK,robots,translators,True,-0.8215324043027014,-1,0.8514374278485533,0.8590262424658054,1.0089129445911578,0.2929337791916033,2720.4560447955364
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_LAUNDRY,galaxy_sounds,robots,True,-1.1948573671113007,-1,0.6430159175462022,0.6550330562389483,1.0186887110642677,0.29300502039457427,2524.0139183465526
PANEL_4X4,SNACKPACK_VANILLA,panels,snackpacks,True,-0.05803739843818442,-1,0.9997430281748734,1.065294610033351,1.0655684310978875,0.2933445967054637,2441.525062380944
MICROCHIP_CIRCLE,PEBBLES_M,microchips,pebbles,True,0.08822764697413642,1,0.9934854670715272,1.5407660991297665,1.5508692881753419,0.2948934189530792,2783.506980651726
ROBOT_LAUNDRY,TRANSLATOR_SPACE_GRAY,robots,translators,True,0.5551801634727007,1,0.8908437973188913,0.962340477630177,1.0802572578115985,0.29489403167736716,2648.82888029772
SLEEP_POD_COTTON,MICROCHIP_SQUARE,sleep_pods,microchips,True,0.36905532067815094,1,0.6488442818118186,1.4537212090367058,2.2404777999697654,0.295472817597524,3259.1797808689585
ROBOT_VACUUMING,SNACKPACK_VANILLA,robots,snackpacks,True,-1.1632950007549507,-1,0.9216713152610644,0.9232789276276341,1.0017442360849804,0.2966280725552338,2564.175485283923
SLEEP_POD_COTTON,SNACKPACK_PISTACHIO,sleep_pods,snackpacks,True,-2.748669305293917,-3,0.8142151686854527,0.8159438508571843,1.0021231269549087,0.29667981973295837,2161.2706199065733
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,robots,translators,True,0.3969071028526776,1,0.9279242511031214,1.0871382648743022,1.1715808306355895,0.2971874100016864,2679.0302209590404
SLEEP_POD_NYLON,OXYGEN_SHAKE_MORNING_BREATH,sleep_pods,oxygen_shakes,True,-0.42501315905847453,-1,0.8381884217049408,1.1166693808250856,1.33224147686709,0.29822108126009456,2403.1673386890934
PANEL_2X2,OXYGEN_SHAKE_CHOCOLATE,panels,oxygen_shakes,True,-0.7359083069634892,-1,0.7913424654625144,0.8211939026969722,1.0377225266396017,0.2986481439912437,2081.461557484174
UV_VISOR_ORANGE,SNACKPACK_STRAWBERRY,uv_visors,snackpacks,True,1.0268887997627205,1,0.7349948588371494,0.7352092815814816,1.0002917336655544,0.29889991921849113,1886.0988994595991
GALAXY_SOUNDS_DARK_MATTER,MICROCHIP_SQUARE,galaxy_sounds,microchips,True,0.06998554755303406,1,0.921939898746782,5.229053447441462,5.6717942834988015,0.29998831683016114,4549.014573656607
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,translators,translators,False,-0.026708633609703603,-1,0.999296028858864,1.6934031783422865,1.6945961251102448,0.30046883173767547,2556.6463866098225
SLEEP_POD_SUEDE,SLEEP_POD_COTTON,sleep_pods,sleep_pods,False,0.710634680442204,1,0.713201816383756,0.7681955880787135,1.0771082888905132,0.30083616675890446,2560.1813847926674
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MINT,microchips,oxygen_shakes,True,-0.020230007190258532,-1,0.9999065722268909,1.1992011132846698,1.1993131624426971,0.30114534985808583,3407.8178455162238
SLEEP_POD_SUEDE,PANEL_2X4,sleep_pods,panels,True,0.9658006084509285,1,0.7395641351351104,0.7399480938122305,1.0005191688710675,0.3017930352448747,2546.2951578668726
ROBOT_VACUUMING,SNACKPACK_RASPBERRY,robots,snackpacks,True,-0.27403463012561186,-1,0.9962136331235918,1.0224907608845093,1.0263770007629052,0.3022931939077487,2663.598398414288
GALAXY_SOUNDS_SOLAR_WINDS,PANEL_4X4,galaxy_sounds,panels,True,0.22978744641267718,1,0.9809847112208442,1.177088698154188,1.199905242854693,0.30259642394175623,2701.0830293397835
GALAXY_SOUNDS_DARK_MATTER,PEBBLES_S,galaxy_sounds,pebbles,True,0.028211948825898198,1,0.9974701178812126,2.644029094428839,2.650735141865887,0.3040957638456844,2962.228603604992
MICROCHIP_CIRCLE,SNACKPACK_VANILLA,microchips,snackpacks,True,1.3166388029806608,1,0.8973211676580098,0.9035776099027601,1.0069723555737344,0.3041124700371629,2594.111561646967
SLEEP_POD_SUEDE,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,True,0.3854365585646907,1,0.9707483790185263,1.0435085777984696,1.074952686352675,0.30498585042211446,3561.9143982781316
SLEEP_POD_NYLON,SNACKPACK_CHOCOLATE,sleep_pods,snackpacks,True,-1.2995573868273333,-1,0.8585216232861943,0.8666200761001542,1.0094330213640528,0.3055312045452882,2266.761770254732
TRANSLATOR_VOID_BLUE,SNACKPACK_RASPBERRY,translators,snackpacks,True,-0.05419881944401286,-1,0.9998737634959827,1.0376061483869792,1.0377371486967195,0.30591777112320223,2718.2884024247824
PEBBLES_XS,SNACKPACK_VANILLA,pebbles,snackpacks,True,-2.926302728508992,-3,0.9328055433120467,0.9328496957339552,1.0000473329325978,0.30611420336901995,3330.6108227870095
SLEEP_POD_LAMB_WOOL,PEBBLES_L,sleep_pods,pebbles,True,0.03083630999007463,1,0.9989207614725741,1.768852154826277,1.7707632307278276,0.30611969800915456,2416.801045331967
ROBOT_IRONING,UV_VISOR_AMBER,robots,uv_visors,True,0.6170925225321471,1,0.6028142735989952,0.7800619864649365,1.2940337026323472,0.30767544170326055,2623.803217467193
SLEEP_POD_LAMB_WOOL,PANEL_2X2,sleep_pods,panels,True,-0.21455726206389283,-1,0.9365931972822058,1.5883257757472067,1.6958544866182994,0.3081561102939621,2844.2017798333877
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_ORANGE,galaxy_sounds,uv_visors,True,0.702764403227335,1,0.8629688066534409,0.8890346743091863,1.0302048781540873,0.30903697217825205,2770.563293396018
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,galaxy_sounds,microchips,True,0.2771979530512788,1,0.749090338351905,1.8828341150903756,2.5134940589847314,0.3091770699607955,3755.869659865371
MICROCHIP_CIRCLE,ROBOT_LAUNDRY,microchips,robots,True,-0.29179860402716634,-1,0.941637800221773,1.2466656315334357,1.3239332907406893,0.3095827517899592,3037.6419046079877
UV_VISOR_YELLOW,SNACKPACK_RASPBERRY,uv_visors,snackpacks,True,-0.771294902871021,-1,0.9813750035044235,0.9830267497613879,1.0016830938744783,0.30995096041462283,2961.9799275675027
SLEEP_POD_COTTON,OXYGEN_SHAKE_CHOCOLATE,sleep_pods,oxygen_shakes,True,0.5095369808260071,1,0.9468123873721029,0.9961891452619805,1.0521505195204763,0.3106580128049994,3287.3902605926305
UV_VISOR_YELLOW,PANEL_2X2,uv_visors,panels,True,0.31464728867543906,1,0.9502754142167039,1.167526550236397,1.2286191274334604,0.31088127584371306,3369.7520298727754
UV_VISOR_MAGENTA,PANEL_4X4,uv_visors,panels,True,-0.04432266587731981,-1,0.9994548221840789,1.227066117836613,1.2277354519688461,0.3118776465044994,3074.8220874444273
ROBOT_MOPPING,ROBOT_DISHES,robots,robots,False,0.6052260400241044,1,0.8984176777585587,0.9429756207254566,1.0495960220618816,0.31200308697217694,1557.533142613026
UV_VISOR_MAGENTA,OXYGEN_SHAKE_MINT,uv_visors,oxygen_shakes,True,-0.2669753435297932,-1,0.97525052715749,1.1487611606142998,1.177913908913776,0.3124396470547608,2896.954694417154
PANEL_1X2,PANEL_1X4,panels,panels,False,-0.2179041653552126,-1,0.9513616281102848,1.458680518381837,1.5332555731507203,0.3127754685275885,4029.2396194481594
ROBOT_LAUNDRY,UV_VISOR_YELLOW,robots,uv_visors,True,0.243627478873578,1,0.96275061746184,1.2773358688297722,1.326756738102431,0.3134685079517672,3307.7911543399787
PANEL_1X2,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,True,0.604054725299064,1,0.9123533203258881,0.9510012170570697,1.0423606686906963,0.31433477395058057,2267.860324822928
PEBBLES_M,TRANSLATOR_SPACE_GRAY,pebbles,translators,True,-0.24569406612087988,-1,0.9837450303621158,1.1276910898344292,1.1463245607648223,0.3145709307036104,2704.332033164404
UV_VISOR_RED,TRANSLATOR_VOID_BLUE,uv_visors,translators,True,0.2910373685233025,1,0.9579762995807998,1.1857395646059332,1.2377545928065237,0.31479730270523887,2802.5920411428274
SLEEP_POD_LAMB_WOOL,ROBOT_VACUUMING,sleep_pods,robots,True,-0.205146192947727,-1,0.9640375755228657,1.4105712979138978,1.4631912009745525,0.3154633393980021,2603.7349970996956
TRANSLATOR_ECLIPSE_CHARCOAL,PANEL_4X4,translators,panels,True,-0.0597389802085484,-1,0.9970486730545868,1.5665955481437777,1.5712327697546709,0.3165094478431079,2464.5201129892407
ROBOT_LAUNDRY,TRANSLATOR_ASTRO_BLACK,robots,translators,True,0.4592649443977318,1,0.9305628562321286,1.0255624148955882,1.1020882770328004,0.3166384715379992,2877.734250342653
TRANSLATOR_VOID_BLUE,OXYGEN_SHAKE_GARLIC,translators,oxygen_shakes,True,0.42838317385088776,1,0.7091652225457675,1.1781261243074692,1.6612858144371798,0.31706779563281573,2597.554271732294
MICROCHIP_SQUARE,PEBBLES_S,microchips,pebbles,True,-1.35313282429743,-1,0.7877008639343894,0.8039411249984683,1.020617294975357,0.3172262722252036,3567.428032214645
SLEEP_POD_COTTON,ROBOT_VACUUMING,sleep_pods,robots,True,-1.213298108854547,-1,0.681743581094868,0.6937693057363062,1.017639659506768,0.3190789721272366,2563.250133193172
MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,microchips,translators,True,-0.2977535924534891,-1,0.9800291421657482,1.0864676084334446,1.1086074502156946,0.31981032939926646,2677.0368579734222
MICROCHIP_CIRCLE,SNACKPACK_CHOCOLATE,microchips,snackpacks,True,-1.023875632254144,-1,0.9225174426555247,0.9225613436812383,1.0000475882879647,0.31987477222151894,2668.672723178149
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_AMBER,galaxy_sounds,uv_visors,True,-0.32935705409512467,-1,0.7948604326787589,1.4691548302225348,1.848317981147126,0.32049322376076606,3754.030119931112
MICROCHIP_SQUARE,SNACKPACK_VANILLA,microchips,snackpacks,True,2.3369236868590204,2,0.973676798565592,0.9742311948754477,1.000569384328221,0.320653646656915,4489.489416340328
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,microchips,snackpacks,True,0.39409734825666703,1,0.9993312765678161,1.0009112410633114,1.0015810217617942,0.3211328957377977,5136.9173299519825
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE_EVENING_BREATH,oxygen_shakes,oxygen_shakes,False,-0.5250564315819222,-1,0.9468825237716231,0.9905563484522429,1.046123804784841,0.3219612146562848,2423.294850516412
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,microchips,oxygen_shakes,True,1.7843185348590764,2,0.6607953995715575,0.6669945100949293,1.0093812858373274,0.32216803274031064,2577.5001563080673
TRANSLATOR_SPACE_GRAY,SNACKPACK_CHOCOLATE,translators,snackpacks,True,1.0551349922923627,1,0.9069115765883919,0.907178757793881,1.0002946055738908,0.32282823848700004,2510.2289412343757
PANEL_4X4,SNACKPACK_CHOCOLATE,panels,snackpacks,True,0.0604732524259456,1,0.9996472163528404,1.0814668603329873,1.0818485187991236,0.32319076640282013,2585.101441491199
ROBOT_MOPPING,PANEL_2X2,robots,panels,True,-0.6233349426917009,-1,0.8362911952905027,0.8995289701748229,1.0756169325235492,0.32364327195532117,2886.71096595858
SLEEP_POD_COTTON,TRANSLATOR_VOID_BLUE,sleep_pods,translators,True,0.9422968420924444,1,0.7886165069548042,0.7895149050690589,1.0011392078485952,0.32430671815524564,2763.616872628003
MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,microchips,oxygen_shakes,True,-0.6779379735983849,-1,0.9821278034721942,0.9861895571505515,1.0041356671341524,0.3244270636936159,4938.3654786481475
